Support,Amine 1 or Additive 1,"1°, 2°, 3° Amine Ratio",MW or Mn (g/mol),Organic Content on Adsorbent Basis (%),N Content on Adsorbent Basis (mmol/g),Amine 2 or Additive 2,Additive 3,Amine 2 or Additive 2  to Amine 1 Ratio,Additive 3 to Amine 1 Ratio,OH to N ratio,BET Surface Area of Solid Support (m2g-1),Pore Volume of Solid Support (cm3g-1),Average Pore Diameters (nm),Relative Humidity (%),CO2 Concentration (vol%),Flow Rate (mL/min),Adsorption Time (min),Adsorption Temperature (℃),CO2 Capacity (mmol/g),Amine Efficiency (mmol/mmol)
SBA-15,DETA,2:01:00,103,47.1,12.69,0,0,0,0,0,483,1.36,9.04,0,100,60,30,60,0.74,0.07
SBA-15,DETA,2:01:00,103,47.1,12.69,0,0,0,0,0,483,1.36,9.04,0,100,60,30,80,0.64,0.06
SBA-15,DETA,2:01:00,103,47.1,12.69,0,0,0,0,0,483,1.36,9.04,0,100,60,30,100,0.46,0.04
SBA-15,DETA,2:01:00,103,47.1,12.69,0,0,0,0,0,483,1.36,9.04,0,100,60,30,120,0.08,0.01
MCM-41,BPEI,1.81:1.52:1,305,19.51,4.29,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,40,0.95,0.13
MCM-41,BPEI,1.81:1.52:1,305,19.51,4.29,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,60,0.74,0.16
MCM-41,BPEI,1.81:1.52:1,305,19.51,4.29,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,80,0.58,0.17
MCM-41,BPEI,1.81:1.52:1,305,19.51,4.29,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,100,0.4,0.12
MCM-41,BPEI,1.81:1.52:1,305,19.51,4.29,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,120,0.3,0.07
MCM-41,BPEI,1.81:1.52:1,305,34.22,7.98,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,40,0.5,0.18
MCM-41,BPEI,1.81:1.52:1,305,34.22,7.98,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,60,0.84,0.2
MCM-41,BPEI,1.81:1.52:1,305,34.22,7.98,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,80,1.37,0.19
MCM-41,BPEI,1.81:1.52:1,305,34.22,7.98,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,100,1.9,0.19
MCM-41,BPEI,1.81:1.52:1,305,34.22,7.98,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,120,1.59,0.13
MCM-41,BPEI,1.81:1.52:1,305,44.1,10.11,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,40,0.49,0.11
MCM-41,BPEI,1.81:1.52:1,305,44.1,10.11,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,60,0.8,0.13
MCM-41,BPEI,1.81:1.52:1,305,44.1,10.11,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,80,1.57,0.13
MCM-41,BPEI,1.81:1.52:1,305,44.1,10.11,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,100,2.36,0.11
MCM-41,BPEI,1.81:1.52:1,305,44.1,10.11,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,100,2.36,0.11
MCM-41,BPEI,1.81:1.52:1,305,44.1,10.11,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,120,2.22,0.07
MCM-41,DETA,2:01:00,103,19.12,4.77,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,40,0.6,0.13
MCM-41,DETA,2:01:00,103,19.12,4.77,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,60,0.76,0.16
MCM-41,DETA,2:01:00,103,19.12,4.77,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,80,0.79,0.17
MCM-41,DETA,2:01:00,103,19.12,4.77,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,100,0.59,0.12
MCM-41,DETA,2:01:00,103,19.12,4.77,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,120,0.35,0.07
MCM-41,DETA,2:01:00,103,36.93,9.93,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,40,1.39,0.18
MCM-41,DETA,2:01:00,103,36.93,9.93,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,60,1.59,0.2
MCM-41,DETA,2:01:00,103,36.93,9.93,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,80,1.66,0.19
MCM-41,DETA,2:01:00,103,36.93,9.93,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,100,1.39,0.19
MCM-41,DETA,2:01:00,103,36.93,9.93,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,120,0.86,0.13
MCM-41,DETA,2:01:00,103,45.94,12.56,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,40,1.38,0.11
MCM-41,DETA,2:01:00,103,45.94,12.56,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,60,1.6,0.13
MCM-41,DETA,2:01:00,103,45.94,12.56,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,80,1.65,0.13
MCM-41,DETA,2:01:00,103,45.94,12.56,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,100,1.39,0.11
MCM-41,DETA,2:01:00,103,45.94,12.56,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,100,1.39,0.11
MCM-41,DETA,2:01:00,103,45.94,12.56,0,0,0,0,0,1005,1.13,3.18,0,100,60,30,120,0.86,0.07
MCM-48,BPEI,1.81:1.52:1,305,18.62,4.38,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,40,0.29,0.13
MCM-48,BPEI,1.81:1.52:1,305,18.62,4.38,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,60,0.31,0.16
MCM-48,BPEI,1.81:1.52:1,305,18.62,4.38,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,80,0.37,0.17
MCM-48,BPEI,1.81:1.52:1,305,18.62,4.38,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,100,0.45,0.12
MCM-48,BPEI,1.81:1.52:1,305,18.62,4.38,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,120,0.47,0.07
MCM-48,BPEI,1.81:1.52:1,305,35.23,8.24,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,40,0.87,0.18
MCM-48,BPEI,1.81:1.52:1,305,35.23,8.24,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,60,1.13,0.2
MCM-48,BPEI,1.81:1.52:1,305,35.23,8.24,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,80,1.51,0.19
MCM-48,BPEI,1.81:1.52:1,305,35.23,8.24,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,100,2.06,0.19
MCM-48,BPEI,1.81:1.52:1,305,35.23,8.24,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,120,2.07,0.13
MCM-48,BPEI,1.81:1.52:1,305,43.67,10.27,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,40,1.01,0.11
MCM-48,BPEI,1.81:1.52:1,305,43.67,10.27,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,60,1.32,0.13
MCM-48,BPEI,1.81:1.52:1,305,43.67,10.27,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,80,1.69,0.13
MCM-48,BPEI,1.81:1.52:1,305,43.67,10.27,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,100,2.24,0.11
MCM-48,BPEI,1.81:1.52:1,305,43.67,10.27,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,100,2.24,0.11
MCM-48,BPEI,1.81:1.52:1,305,43.67,10.27,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,120,2.55,0.07
MCM-48,DETA,2:01:00,103,18.8,5.25,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,40,0.21,0.04
MCM-48,DETA,2:01:00,103,18.8,5.25,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,60,0.21,0.04
MCM-48,DETA,2:01:00,103,18.8,5.25,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,80,0.24,0.09
MCM-48,DETA,2:01:00,103,18.8,5.25,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,100,0.45,0.13
MCM-48,DETA,2:01:00,103,18.8,5.25,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,120,0.69,0.12
MCM-48,DETA,2:01:00,103,34.82,9.15,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,40,0.63,0.11
MCM-48,DETA,2:01:00,103,34.82,9.15,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,60,1.19,0.13
MCM-48,DETA,2:01:00,103,34.82,9.15,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,80,1.48,0.16
MCM-48,DETA,2:01:00,103,34.82,9.15,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,100,1.46,0.16
MCM-48,DETA,2:01:00,103,34.82,9.15,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,120,1.1,0.11
MCM-48,DETA,2:01:00,103,45.17,12.34,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,40,0.21,0.02
MCM-48,DETA,2:01:00,103,45.17,12.34,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,60,0.24,0.02
MCM-48,DETA,2:01:00,103,45.17,12.34,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,80,0.34,0.03
MCM-48,DETA,2:01:00,103,45.17,12.34,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,100,0.36,0.03
MCM-48,DETA,2:01:00,103,45.17,12.34,0,0,0,0,0,1362,0.93,2.74,0,100,60,30,120,0.08,0.01
SBA-15,Ph-3-ED,1:01:00,294,23,2.8,0,0,0,0,0,700,0.96,5.49,0,0.04,90,700,35,0.14,0.05
SBA-15,Ph-3-ED,1:01:00,294,27,3.33,0,0,0,0,0,700,0.96,5.49,0,0.04,90,700,35,0.3,0.09
SBA-15,Ph-3-ED,1:01:00,294,37,4.62,0,0,0,0,0,700,0.96,5.49,0,0.04,90,700,35,0.6,0.13
SBA-15,Ph-3-ED,1:01:00,294,43,6.31,0,0,0,0,0,700,0.96,5.49,0,0.04,90,700,35,0.82,0.13
SBA-15,Ph-3-ED,1:01:00,294,51,8.36,0,0,0,0,0,700,0.96,5.49,0,0.04,90,700,35,0.92,0.11
SBA-15,Ph-3-PD,1:01:00,337,27,3.5,0,0,0,0,0,700,0.96,5.49,0,0.04,90,700,35,0.07,0.02
SBA-15,Ph-3-PD,1:01:00,337,34,3.2,0,0,0,0,0,700,0.96,5.49,0,0.04,90,700,35,0.16,0.05
SBA-15,Ph-3-PD,1:01:00,337,43,4.56,0,0,0,0,0,700,0.96,5.49,0,0.04,90,700,35,0.41,0.09
SBA-15,Ph-3-PD,1:01:00,337,53,5.6,0,0,0,0,0,700,0.96,5.49,0,0.04,90,700,35,0.56,0.1
SBA-15,Ph-6-ED,1:01:00,511,24,3.2,0,0,0,0,0,700,0.96,5.49,0,0.04,90,700,35,0.16,0.05
SBA-15,Ph-6-ED,1:01:00,511,32,5.07,0,0,0,0,0,700,0.96,5.49,0,0.04,90,700,35,0.38,0.08
SBA-15,Ph-6-ED,1:01:00,511,40,6.88,0,0,0,0,0,700,0.96,5.49,0,0.04,90,700,35,0.53,0.08
SBA-15,Ph-6-ED,1:01:00,511,49,8.54,0,0,0,0,0,700,0.96,5.49,0,0.04,90,700,35,0.41,0.05
SBA-15,Ph-6-PD,1:01:00,595,23,3.2,0,0,0,0,0,700,0.96,5.49,0,0.04,90,700,35,0.16,0.05
SBA-15,Ph-6-PD,1:01:00,595,30,4.42,0,0,0,0,0,700,0.96,5.49,0,0.04,90,700,35,0.19,0.04
SBA-15,Ph-6-PD,1:01:00,595,40,5.87,0,0,0,0,0,700,0.96,5.49,0,0.04,90,700,35,0.27,0.05
SBA-15,Ph-6-PD,1:01:00,595,49,7.89,0,0,0,0,0,700,0.96,5.49,0,0.04,90,700,35,0.3,0.04
SBA-15,BPEI,1.81:1.52:1,600,33.77,6.36,0,0,0,0,0,880,1.13,5.14,0,0.04,90,800,30,0.63,0.1
SBA-15,PEG200,0,200,24.81,0,0,0,0,0,0,880,1.13,5.14,0,0.04,90,800,30,0,0
SBA-15,BPEI,1.81:1.52:1,600,35.06,5.75,PEG200,0,0.31,0,0.14,880,1.13,5.14,0,0.04,90,800,30,0.79,0.14
SBA-15,BPEI,1.81:1.52:1,600,39.76,4.97,PEG200,0,0.61,0,0.3,880,1.13,5.14,0,0.04,90,800,30,0.73,0.15
SBA-15,BPEI,1.81:1.52:1,600,56.9,3.88,PEG200,0,1.82,0,0.95,880,1.13,5.14,0,0.04,90,800,30,0.64,0.16
SBA-15,BPEI,1.81:1.52:1,600,68.05,3.42,PEG200,0,3.42,0,1.54,880,1.13,5.14,0,0.04,90,800,30,0.71,0.14
SBA-15,BPEI,1.81:1.52:1,600,44.44,9.62,0,0,0,0,0,880,1.13,5.14,0,0.04,90,800,30,0.49,0.13
SBA-15,BPEI,1.81:1.52:1,600,48.98,8.3,PEG200,0,0.2,0,0.1,880,1.13,5.14,0,0.04,90,800,30,1.26,0.16
SBA-15,BPEI,1.81:1.52:1,600,48.98,7.99,PEG200,0,0.2,0,0.1,880,1.13,5.14,0,0.04,90,800,30,1.31,0.18
SBA-15,BPEI,1.81:1.52:1,600,60.32,6.23,PEG200,0,0.9,0,0.46,880,1.13,5.14,0,0.04,90,800,30,1.41,0.2
SBA-15,BPEI,1.81:1.52:1,600,68.35,5.15,PEG200,0,1.68,0,0.75,880,1.13,5.14,0,0.04,90,800,30,1.23,0.18
SBA-15,BPEI,1.81:1.52:1,600,50,10.45,0,0,0,0,0,880,1.13,5.14,0,0.04,90,800,30,0.9,0.13
SBA-15,BPEI,1.81:1.52:1,600,60,8.5,PEG200,0,0.5,0,0.24,880,1.13,5.14,0,0.04,90,800,30,1.36,0.19
SBA-15,BPEI,1.81:1.52:1,600,60,8.38,PEG200,0,0.5,0,0.24,880,1.13,5.14,0,0.04,90,800,30,1.59,0.2
SBA-15,BPEI,1.81:1.52:1,600,70.59,6.21,PEG200,0,1.38,0,0.61,880,1.13,5.14,0,0.04,90,800,30,1.64,0.19
SBA-15,BPEI,1.81:1.52:1,600,39.39,5.37,PEG1000,0,0.47,0,0.05,880,1.13,5.14,0,0.04,90,800,30,0.71,0.13
SBA-15,BPEI,1.81:1.52:1,600,58.16,4.17,PEG1000,0,1.92,0,0.18,880,1.13,5.14,0,0.04,90,800,30,0.49,0.12
SBA-15,BPEI,1.81:1.52:1,600,69.6,2.84,PEG1000,0,4.08,0,0.39,880,1.13,5.14,0,0.04,90,800,30,0.3,0.11
SBA-15,BPEI,1.81:1.52:1,600,37.5,5.7,CTAB,0,0.32,0,0,880,1.13,5.14,0,0.04,90,800,30,0.55,0.11
SBA-15,BPEI,1.81:1.52:1,600,31.03,4.63,CTAB,0,1.77,0,0,880,1.13,5.14,0,0.04,90,800,30,0.31,0.07
SBA-15,BPEI,1.81:1.52:1,600,43,4.03,CTAB,0,3.6,0,0,880,1.13,5.14,0,0.04,90,800,30,0.21,0.05
Mesoporous γ-Al2O3,BPEI,1.81:1.52:1,600,30.07,6.86,0,0,0,0,0,231,1.06,16.9,0,0.04,90,800,30,1.16,0.17
Mesoporous γ-Al2O3,BPEI,1.81:1.52:1,600,34.64,6.19,PEG200,0,0.07,0,0.04,231,1.06,16.9,0,0.04,90,800,30,1.07,0.17
Mesoporous γ-Al2O3,BPEI,1.81:1.52:1,600,42.2,5.98,PEG200,0,0.4,0,0.2,231,1.06,16.9,0,0.04,90,800,30,1.29,0.22
Mesoporous γ-Al2O3,BPEI,1.81:1.52:1,600,44.44,5.34,PEG200,0,0.67,0,0.33,231,1.06,16.9,0,0.04,90,800,30,1.17,0.22
Mesoporous γ-Al2O3,BPEI,1.81:1.52:1,600,48.98,5.26,PEG200,0,0.8,0,0.41,231,1.06,16.9,0,0.04,90,800,30,1.12,0.21
Mesoporous γ-Al2O3,BPEI,1.81:1.52:1,600,60.63,4.26,PEG200,0,0.88,0,0.67,231,1.06,16.9,0,0.04,90,800,30,0.88,0.21
Mesoporous γ-Al2O3,BPEI,1.81:1.52:1,600,30.07,6.08,0,0,0,0,0,201,0.45,9.2,0,0.04,90,800,30,0.71,0.12
Mesoporous γ-Al2O3,BPEI,1.81:1.52:1,600,34.64,5.54,PEG200,0,0.07,0,0.04,201,0.45,9.2,0,0.04,90,800,30,0.76,0.14
Mesoporous γ-Al2O3,BPEI,1.81:1.52:1,600,42.2,5.94,PEG200,0,0.4,0,0.2,201,0.45,9.2,0,0.04,90,800,30,0.89,0.15
Mesoporous γ-Al2O3,BPEI,1.81:1.52:1,600,44.44,5.57,PEG200,0,0.67,0,0.32,201,0.45,9.2,0,0.04,90,800,30,0.9,0.16
Mesoporous γ-Al2O3,BPEI,1.81:1.52:1,600,48.98,5.39,PEG200,0,0.8,0,0.4,201,0.45,9.2,0,0.04,90,800,30,0.98,0.18
Mesoporous γ-Al2O3,BPEI,1.81:1.52:1,600,41.18,5.07,PEG200,0,0.88,0,0.38,201,0.45,9.2,0,0.04,90,800,30,1.06,0.21
SBA-15,TETA,1:01:00,146,12,3.28,0,0,0,0,0,880,1,8.89,0,0.04,-,180,35,0.09,0.03
SBA-15,TETA,1:01:00,146,22,6.02,0,0,0,0,0,880,1,8.89,0,0.04,-,180,35,0.37,0.06
SBA-15,TETA,1:01:00,146,31,8.48,0,0,0,0,0,880,1,8.89,0,0.04,-,180,35,1.23,0.15
SBA-15,TETA,1:01:00,146,41,11.22,0,0,0,0,0,880,1,8.89,0,0.04,-,180,35,2.09,0.19
SBA-15,TPTA,1:01:00,188,13,2.76,0,0,0,0,0,880,1,8.89,0,0.04,-,180,35,0.07,0.03
SBA-15,TPTA,1:01:00,188,22,4.67,0,0,0,0,0,880,1,8.89,0,0.04,-,180,35,0.35,0.08
SBA-15,TPTA,1:01:00,188,32,6.8,0,0,0,0,0,880,1,8.89,0,0.04,-,180,35,1.18,0.17
SBA-15,TPTA,1:01:00,188,41,8.71,0,0,0,0,0,880,1,8.89,0,0.04,-,180,35,1.88,0.22
SBA-15,EI-Den,2:00:01,246,10,1.62,0,0,0,0,0,880,1,8.89,0,0.04,-,180,35,0.03,0.02
SBA-15,EI-Den,2:00:01,246,21,3.41,0,0,0,0,0,880,1,8.89,0,0.04,-,180,35,0.1,0.03
SBA-15,EI-Den,2:00:01,246,30,4.87,0,0,0,0,0,880,1,8.89,0,0.04,-,180,35,0.28,0.06
SBA-15,EI-Den,2:00:01,246,31,5.03,0,0,0,0,0,880,1,8.89,0,0.04,-,180,35,0.31,0.06
SBA-15,EI-Den,2:00:01,246,35,5.68,0,0,0,0,0,880,1,8.89,0,0.04,-,180,35,0.39,0.07
SBA-15,EI-Den,2:00:01,246,45,7.31,0,0,0,0,0,880,1,8.89,0,0.04,-,180,35,0.91,0.12
SBA-15,PI-Den,2:00:01,303,12,1.59,0,0,0,0,0,880,1,8.89,0,0.04,-,180,35,0.03,0.02
SBA-15,PI-Den,2:00:01,303,21,2.78,0,0,0,0,0,880,1,8.89,0,0.04,-,180,35,0.13,0.05
SBA-15,PI-Den,2:00:01,303,28,3.7,0,0,0,0,0,880,1,8.89,0,0.04,-,180,35,0.3,0.08
SBA-15,PI-Den,2:00:01,303,34,4.5,0,0,0,0,0,880,1,8.89,0,0.04,-,180,35,0.48,0.11
SBA-15,PI-Den,2:00:01,303,37,4.89,0,0,0,0,0,880,1,8.89,0,0.04,-,180,35,0.6,0.12
SBA-15,PI-Den,2:00:01,303,46,6.08,0,0,0,0,0,880,1,8.89,0,0.04,-,180,35,1.34,0.22
MMSN,TEPA,01:05.5,189,37.37,11.14, CTAC,0,1.15,0,0,981,1.9,3.3,0,100,50,30,25,1.93,0.17
MMSN,TEPA,01:05.5,189,37.37,11.14, CTAC,0,1.15,0,0,981,1.9,3.3,0,100,50,30,50,1.73,0.16
MMSN,TEPA,01:05.5,189,37.37,11.14, CTAC,0,1.15,0,0,981,1.9,3.3,0,100,50,30,75,1.51,0.14
MMSN,TEPA,01:05.5,189,41.08,12.24,CTAC,0,0.84,0,0,981,1.9,3.3,0,100,50,30,25,2.46,0.2
MMSN,TEPA,01:05.5,189,41.08,12.24,CTAC,0,0.84,0,0,981,1.9,3.3,0,100,50,30,50,2.35,0.19
MMSN,TEPA,01:05.5,189,41.08,12.24,CTAC,0,0.84,0,0,981,1.9,3.3,0,100,50,30,75,2.17,0.18
MMSN,TEPA,01:05.5,189,52.08,15.52,CTAC,0,0.42,0,0,981,1.9,3.3,0,100,50,30,25,3.91,0.25
MMSN,TEPA,01:05.5,189,52.08,15.52,CTAC,0,0.42,0,0,981,1.9,3.3,0,100,50,30,50,3.85,0.25
MMSN,TEPA,01:05.5,189,52.08,15.52,CTAC,0,0.42,0,0,981,1.9,3.3,0,100,50,30,75,4.02,0.26
MMSN,TEPA,01:05.5,189,60.8,18.12,CTAC,0,0.26,0,0,981,1.9,3.3,0,100,50,30,25,4.53,0.25
MMSN,TEPA,01:05.5,189,60.8,18.2,CTAC,0,0.26,0,0,981,1.9,3.3,0,100,50,30,50,4.72,0.26
MMSN,TEPA,01:05.5,189,60.8,18.2,CTAC,0,0.26,0,0,981,1.9,3.3,0,100,50,30,75,5.35,0.29
MMSN,TEPA,01:05.5,189,66.33,19.86,CTAC,0,0.19,0,0,981,1.9,3.3,0,100,50,30,25,4.4,0.22
MMSN,TEPA,01:05.5,189,66.33,19.86,CTAC,0,0.19,0,0,981,1.9,3.3,0,100,50,30,50,4.59,0.23
MMSN,TEPA,01:05.5,189,66.33,19.86,CTAC,0,0.19,0,0,981,1.9,3.3,0,100,50,30,75,5.51,0.28
MMSN,TEPA,01:05.5,189,60,17.96,0,0,0,0,0,981,1.9,3.3,0,100,50,30,25,3.44,0.19
MMSN,TEPA,01:05.5,189,51.06,15.29,CTAC,0,0.06,0,0,981,1.9,3.3,0,100,50,30,25,3.86,0.25
MMSN,TEPA,01:05.5,189,56.92,17.04,CTAC,0,0.19,0,0,981,1.9,3.3,0,100,50,30,25,3.44,0.2
MMSN,TEPA,01:05.5,189,74.37,22.26, CTAC,0,0.12,0,0,981,1.9,3.3,0,100,50,30,25,4.33,0.19
MMSN,TEPA,01:05.5,189,74.37,22.26, CTAC,0,0.12,0,0,981,1.9,3.3,0,100,50,30,50,4.49,0.2
MMSN,TEPA,01:05.5,189,74.37,22.26, CTAC,0,0.12,0,0,981,1.9,3.3,0,100,50,30,75,5.13,0.23
MMSN,TEPA,01:05.5,189,60.8,18.2, CTAC,0,0.26,0,0,981,1.9,3.3,0,15,50,30,75,4.55,0.25
MMSN,TEPA,01:05.5,189,60.8,18.2, CTAC,0,0.26,0,0,981,1.9,3.3,0,0.04,50,30,25,3.54,0.19
MMSN,TEPA,01:05.5,189,56.93,18.32, CTAC,0,0.19,0,0,981,1.9,3.3,0,100,50,30,25,4.03,0.22
MMSN,TEPA,01:05.5,189,56.93,18.32, CTAC,0,0.19,0,0,981,1.9,3.3,0,15,50,30,75,4.03,0.22
MMSN,TEPA,01:05.5,189,56.93,18.32, CTAC,0,0.19,0,0,981,1.9,3.3,0,0.04,50,30,25,3.32,0.18
MMSN,TEPA,01:05.5,189,50.69,17.16,CTAC,0,0.06,0,0,981,1.9,3.3,0,100,50,30,25,3.26,0.19
MMSN,TEPA,01:05.5,189,50.69,17.16,CTAC,0,0.06,0,0,981,1.9,3.3,0,15,50,30,75,3.41,0.2
MMSN,TEPA,01:05.5,189,50.69,17.16,CTAC,0,0.06,0,0,981,1.9,3.3,0,0.04,50,30,25,2.75,0.16
MMSN,TEPA,01:05.5,189,47.6,17.11,0,0,0,0,0,981,1.9,3.3,0,100,50,30,25,3.08,0.18
MMSN,TEPA,01:05.5,189,47.6,17.11,0,0,0,0,0,981,1.9,3.3,0,15,50,30,75,3.2,0.19
MMSN,TEPA,01:05.5,189,47.6,17.11,0,0,0,0,0,981,1.9,3.3,0,0.04,50,30,25,2.48,0.14
MCF,TEPA,01:05.5,189,35,7.17,0,0,0,0,0,479,2,22.5,0,100,50,80,40,2.4,0.33
MCF,TEPA,01:05.5,189,35,7.34,DPPD,0,0.17,0,0,479,2,22.5,0,100,50,80,40,2.39,0.33
MCF,TEPA,01:05.5,189,35,6.99,TBD,0,0.17,0,0.02,479,2,22.5,0,100,50,80,40,2.4,0.34
MCF,TEPA,01:05.5,189,35,6.88,DBPD,0,0.17,0,0,479,2,22.5,0,100,50,80,40,2.2,0.32
MCF,TEPA,01:05.5,189,35,7.51,BHT,0,0.17,0,0.03,479,2,22.5,0,100,50,80,40,2.39,0.32
MCF,TEPA,01:05.5,189,35,7.01,PET,0,0.17,0,0.02,479,2,22.5,0,100,50,80,40,2.36,0.34
MCF,TEPA,01:05.5,189,35,7.55,TDE,0,0.17,0,0.11,479,2,22.5,0,100,50,80,40,2.6,0.35
MCF,TEPA,01:05.5,189,35,7.32,HEDS,0,0.17,0,0.09,479,2,22.5,0,100,50,80,40,2.48,0.34
MCF,TEPA,01:05.5,189,35,7.06, DTDP,0,0.17,0,0,479,2,22.5,0,100,50,80,40,2.23,0.32
MMON,TEPA,01:05.5,189,67.17,12.25,BTES,CTAC,0.11,0.33,0,576,0.73,3.2,0,100,50,30,25,4.04,0.33
MMON,TEPA,01:05.5,189,67.17,12.25,BTES,CTAC,0.11,0.33,0,576,0.73,3.2,0,100,50,30,50,4.34,0.35
MMON,TEPA,01:05.5,189,67.17,12.25,BTES,CTAC,0.11,0.33,0,576,0.73,3.2,0,100,50,30,75,4.56,0.37
MMON,TEPA,01:05.5,189,67.17,12.25,BTES,CTAC,0.11,0.33,0,576,0.73,3.2,0,15,50,30,75,3.58,0.29
MMON,TEPA,01:05.5,189,54.36,12.41,0,0,0,0,0,576,0.73,3.2,0,100,50,30,25,2.78,0.22
MMON,TEPA,01:05.5,189,54.36,12.41,0,0,0,0,0,576,0.73,3.2,0,100,50,30,50,3.24,0.26
MMON,TEPA,01:05.5,189,54.36,12.41,0,0,0,0,0,576,0.73,3.2,0,100,50,30,75,3.37,0.27
MMON,TEPA,01:05.5,189,54.36,12.41,0,0,0,0,0,576,0.73,3.2,0,15,50,30,75,2.6,0.21
MMON,TEPA,01:05.5,189,44.28,12.41,0,0,0,0,0,576,0.73,3.2,0,100,50,30,25,2.46,0.2
MMON,TEPA,01:05.5,189,54.36,12.41,BTES,0,0.16,0,0,576,0.73,3.2,0,100,50,30,25,2.78,0.22
MMON,TEPA,01:05.5,189,54.36,12.41,BTES,0,0.16,0,0,576,0.73,3.2,0,100,50,30,50,3.24,0.26
MMON,TEPA,01:05.5,189,54.36,12.41,BTES,0,0.16,0,0,576,0.73,3.2,0,100,50,30,75,3.37,0.27
MMON,TEPA,01:05.5,189,54.36,12.41,BTES,0,0.16,0,0,576,0.73,3.2,0,15,50,30,75,2.6,0.21
MMON,TEPA,01:05.5,189,44.28,12.41,0,0,0,0,0,576,0.73,3.2,0,100,50,30,25,2.46,0.2
MMON,TEPA,01:05.5,189,44.28,12.41,0,0,0,0,0,576,0.73,3.2,0,100,50,30,50,2.78,0.22
MMON,TEPA,01:05.5,189,44.28,12.41,0,0,0,0,0,576,0.73,3.2,0,100,50,30,75,2.9,0.23
MMON,TEPA,01:05.5,189,44.28,12.41,0,0,0,0,0,576,0.73,3.2,0,15,50,30,75,2.46,0.2
MMON,TEPA,01:05.5,189,68.46,12.34,BTES,CTAC,0.03,0.44,0,576,0.73,3.2,0,100,50,30,25,3.85,0.31
MMON,TEPA,01:05.5,189,66.48,12.08,BTES,CTAC,0.08,0.37,0,576,0.73,3.2,0,100,50,30,25,3.95,0.33
MMON,TEPA,01:05.5,189,67.19,12.51,BTES,CTAC,0.25,0.17,0,576,0.73,3.2,0,100,50,30,25,3.94,0.32
